Data Year,ID,Country,Province,District,Largest Group,Percent of Population,oneGroup,twoGroup,threeGroup,fourGroup,fiveGroup,sixGroup,sevenGroup,eightGroup,nineGroup,tenGroup,Density,Area,Population,ethnicity,Sunni Arabs,Salafi Arabs,Shia Arabs,Alawites,Ibadi Arabs,South Arabians,Druze,Orthodox Arabs,Catholic Arabs,Protestant Arabs,Maronites,Copts,Kurds,Zazas,Turks,North Caucasian,Circassians,Chechens,Georgians,Lazi,Armenians,Assyrians,Jews,Other Arabs,No religion classification,Others,Foreigners,Others Foreigners,Yazidis,Mandaeans,Ajams/ Iranians,Kyrgyz,Kazakhs,Dagestani,Azeris,Syrians,Afghans,Indians,Pakistanis,Bangladeshis,Sri Lankans,Nepalis,Fillipinos,Southeast Asians,East Asians,Africans,Europeans,Americas/ Pacific,Egypt,Tanzania,Sudan,Bosnians,Albanians,Pomaks,Roma,Greeks,Ossetians,Balochis,Zadjali,Zanzibaris,Al-Luwatiyyah,Kumzaris,Banyans,religion,Largest Religion,Share of Population,Islam
,TUR023005,Turkiye,Elazığ,Merkez,Turks,0.725328119,Turks,Kurds,Syrians,Zazas,Foreigners,.,.,.,.,.,,2243,466371,,0,0,0,0,,,,0,,,,,108247,4510,338272,0,,,0,0,,,,,,0,3232,,,,,,,,0,12110,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR023006,Turkiye,Elazığ,Karakoçan,Kurds,0.744686058,Kurds,Zazas,Turks,Foreigners,.,.,.,.,.,.,,1049,28604,,0,0,0,0,,,,0,,,,,21301,5680,1420,0,,,0,0,,,,,,0,203,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR023007,Turkiye,Elazığ,Keban,Turks,0.695023537,Turks,Kurds,Foreigners,.,.,.,.,.,.,.,,641,5948,,0,0,0,0,,,,0,,,,,1772,0,4134,0,,,0,0,,,,,,0,42,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR023008,Turkiye,Elazığ,Kovancılar,Kurds,0.446788967,Kurds,Zazas,Turks,Foreigners,.,.,.,.,.,.,,960,39193,,0,0,0,0,,,,0,,,,,17511,13620,7783,0,,,0,0,,,,,,0,279,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR023009,Turkiye,Elazığ,Maden,Zazas,0.64539086,Zazas,Turks,Kurds,Foreigners,.,.,.,.,.,.,,819,8993,,0,0,0,0,,,,0,,,,,446,5804,2679,0,,,0,0,,,,,,0,64,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR023010,Turkiye,Elazığ,Palu,Zazas,0.794331028,Zazas,Turks,Kurds,Foreigners,.,.,.,.,.,.,,730,17781,,0,0,0,0,,,,0,,,,,883,14124,2648,0,,,0,0,,,,,,0,126,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR023011,Turkiye,Elazığ,Sivrice,Turks,0.794202899,Turks,Kurds,Zazas,Foreigners,.,.,.,.,.,.,,710,7245,,0,0,0,0,,,,0,,,,,1079,360,5754,0,,,0,0,,,,,,0,52,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR024001,Turkiye,Erzincan,Çayırlı,Zazas,0.688826883,Zazas,Turks,Kurds,Foreigners,Greeks,.,.,.,.,.,,1061,8243,,0,0,0,0,,,,0,,,,,730,5678,1622,0,,,0,0,,,,,,,132,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,81,,,,,,,,,,,
,TUR024002,Turkiye,Erzincan,Merkez,Turks,0.776684612,Turks,Zazas,Kurds,Foreigners,Syrians,.,.,.,.,.,,1521,169030,,0,0,0,0,,,,0,,,,,4985,29913,131283,0,,,0,0,,,,,,0,2714,,,,,,,,0,135,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR024003,Turkiye,Erzincan,İliç,Turks,0.93480663,Turks,Kurds,Foreigners,.,.,.,.,.,.,.,,1382,9050,,0,0,0,0,,,,0,,,,,445,0,8460,0,,,0,0,,,,,,0,145,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR024004,Turkiye,Erzincan,Kemah,Turks,0.787222668,Turks,Kurds,Kurds,Foreigners,.,.,.,.,.,.,,2311,7482,,0,0,0,0,,,,0,,,,,736,736,5890,0,,,0,0,,,,,,0,120,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR024005,Turkiye,Erzincan,Kemaliye,Turks,0.97411496,Turks,Foreigners,Kurds,.,.,.,.,.,.,.,,1207,5254,,0,0,0,0,,,,0,,,,,52,0,5118,0,,,0,0,,,,,,0,84,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR024006,Turkiye,Erzincan,Otlukbeli,Turks,0.787208843,Turks,Zazas,Foreigners,.,.,.,.,.,.,.,,320,2533,,0,0,0,0,,,,0,,,,,0,498,1994,0,,,0,0,,,,,,0,41,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR024007,Turkiye,Erzincan,Refahiye,Turks,0.737972584,Turks,Kurds,Zazas,Foreigners,.,.,.,.,.,.,,1808,11453,,0,0,0,0,,,,0,,,,,2254,563,8452,0,,,0,0,,,,,,0,184,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR024008,Turkiye,Erzincan,Tercan,Turks,0.639512226,Turks,Zazas,Kurds,Foreigners,.,.,.,.,.,.,,1614,15909,,0,0,0,0,,,,0,,,,,783,4696,10174,0,,,0,0,,,,,,0,256,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR024009,Turkiye,Erzincan,Üzümlü,Turks,0.590369024,Turks,Zazas,Kurds,Foreigners,.,.,.,.,.,.,,591,14308,,0,0,0,0,,,,0,,,,,704,4927,8447,0,,,0,0,,,,,,0,230,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR025001,Turkiye,Erzurum,Aşkale,Turks,0.913433112,Turks,Zazas,Kurds,Foreigners,.,.,.,.,.,.,,1507,21648,,0,0,0,0,,,,0,,,,,215,1505,19774,0,,,0,0,,,,,,0,154,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR025002,Turkiye,Erzurum,Aziziye,Turks,0.972995078,Turks,Kurds,Kurds,Foreigners,.,.,.,.,.,.,,1529,66025,,0,0,0,0,,,,0,,,,,656,0,64242,0,,,0,656,,,,,,0,471,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR025003,Turkiye,Erzurum,Çat,Kurds,0.476546046,Kurds,Turks,Zazas,Foreigners,.,.,.,.,.,.,,1448,15669,,0,0,0,0,,,,0,,,,,7467,1556,6534,0,,,0,0,,,,,,0,112,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR025004,Turkiye,Erzurum,Hınıs,Kurds,0.794303416,Kurds,Zazas,Zazas,Foreigners,.,.,.,.,.,.,,1367,24857,,0,0,0,0,,,,0,,,,,19744,2468,2468,0,,,0,0,,,,,,0,177,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR025005,Turkiye,Erzurum,Horasan,Turks,0.695005574,Turks,Kurds,Foreigners,.,.,.,.,.,.,.,,1740,36781,,0,0,0,0,,,,0,,,,,10956,0,25563,0,,,0,0,,,,,,0,262,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR025006,Turkiye,Erzurum,İspir,Turks,0.923395867,Turks,Armenians,Lazi,Foreigners,.,.,.,.,.,.,,2129,14712,,0,0,0,0,,,,0,,,,,0,0,13585,0,,,0,292,730,,,,,,105,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR025007,Turkiye,Erzurum,Karaçoban,Kurds,0.973003124,Kurds,Turks,Foreigners,.,.,.,.,.,.,.,,571,22410,,0,0,0,0,,,,0,,,,,21805,0,445,0,,,0,0,0,,,,,,160,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR025008,Turkiye,Erzurum,Karayazı,Kurds,0.972985579,Kurds,Zazas,Foreigners,.,.,.,.,.,.,.,,1953,25727,,0,0,0,0,,,,0,,,,,25032,511,0,0,,,0,0,0,,,,,,184,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR025009,Turkiye,Erzurum,Köprüköy,Kurds,0.546064588,Kurds,Turks,Zazas,Foreigners,.,.,.,.,.,.,,777,14306,,0,0,0,0,,,,0,,,,,7812,710,5682,0,,,0,0,0,,,,,,102,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR025010,Turkiye,Erzurum,Narman,Turks,0.938287561,Turks,Kurds,Foreigners,Armenians,.,.,.,.,.,.,,799,12380,,0,0,0,0,,,,0,,,,,615,0,11616,0,,,0,0,61,,,,,,88,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR025011,Turkiye,Erzurum,Oltu,Turks,0.933282715,Turks,Kurds,Foreigners,.,.,.,.,.,.,.,,1441,30292,,0,0,0,0,,,,0,,,,,1805,0,28271,0,,,0,0,0,,,,,,216,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR025012,Turkiye,Erzurum,Olur,Turks,0.933248771,Turks,Kurds,Roma,Foreigners,.,.,.,.,.,.,,893,6307,,0,0,0,0,,,,0,,,,,313,0,5886,0,,,0,0,0,,,,,,45,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,63,,,,,,,,,,,,
,TUR025013,Turkiye,Erzurum,Palandöken,Turks,0.841804345,Turks,Kurds,Foreigners,Syrians,.,.,.,.,.,.,,667,179101,,0,0,0,0,,,,0,,,,,26606,0,150768,0,,,0,0,0,,,,,,1275,,,,,,,,0,452,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR025014,Turkiye,Erzurum,Pasinler,Turks,0.913464714,Turks,Kurds,Foreigners,.,.,.,.,.,.,.,,1134,27249,,0,0,0,0,,,,0,,,,,2164,0,24891,0,,,0,0,0,,,,,,194,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR025015,Turkiye,Erzurum,Pazaryolu,Turks,0.992950392,Turks,Foreigners,.,.,.,.,.,.,.,.,,654,3830,,0,0,0,0,,,,0,,,,,0,0,3803,0,,,0,0,0,,,,,,27,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR025016,Turkiye,Erzurum,Şenkaya,Turks,0.814179567,Turks,Kurds,Foreigners,.,.,.,.,.,.,.,,1381,16150,,0,0,0,0,,,,0,,,,,2886,0,13149,0,,,0,0,0,,,,,,115,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR025017,Turkiye,Erzurum,Tekman,Kurds,0.89354963,Kurds,Zazas,Foreigners,.,.,.,.,.,.,.,,2102,23363,,0,0,0,0,,,,0,,,,,20876,2320,0,0,,,0,0,0,,,,,,167,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR025018,Turkiye,Erzurum,Tortum,Turks,0.982887631,Turks,Armenians,Foreigners,.,.,.,.,.,.,.,,1463,15369,,0,0,0,0,,,,0,,,,,0,0,15106,0,,,0,0,153,,,,,,110,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR025019,Turkiye,Erzurum,Uzundere,Turks,0.992838542,Turks,Foreigners,.,.,.,.,.,.,.,.,,505,7680,,0,0,0,0,,,,0,,,,,0,0,7625,0,,,0,0,,,,,,0,55,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR025020,Turkiye,Erzurum,Yakutiye,Turks,0.940840469,Turks,Kurds,Foreigners,Syrians,.,.,.,.,.,.,,945,192226,,0,0,0,0,,,,0,,,,,9519,0,180854,0,,,0,0,,,,,,0,1368,,,,,,,,0,485,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR026001,Turkiye,Eskişehir,Alpu,Turks,0.913060429,Turks,North Caucasian,Foreigners,Roma,.,.,.,.,.,.,,1028,10260,,0,0,0,0,,,,0,,,,,0,0,9368,498,,,0,0,,,,,,0,294,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,100,,,,,,,,,,,,
,TUR026002,Turkiye,Eskişehir,Beylikova,Turks,0.961525538,Turks,Foreigners,Roma,.,.,.,.,.,.,.,,715,5952,,0,0,0,0,,,,0,,,,,0,0,5723,0,,,0,0,,,,,,0,171,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,58,,,,,,,,,,,,
,TUR026003,Turkiye,Eskişehir,Çifteler,Turks,0.971328033,Turks,Foreigners,.,.,.,.,.,.,.,.,,858,15346,,0,0,0,0,,,,0,,,,,0,0,14906,0,,,0,0,,,,,,0,440,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR026004,Turkiye,Eskişehir,Günyüzü,Turks,0.961560204,Turks,Foreigners,Roma,.,.,.,.,.,.,.,,828,5307,,0,0,0,0,,,,0,,,,,0,0,5103,0,,,0,0,,,,,,0,152,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,52,,,,,,,,,,,,
,TUR026005,Turkiye,Eskişehir,Han,Turks,0.922385234,Turks,North Caucasian,Foreigners,.,.,.,.,.,.,.,,378,2113,,0,0,0,0,,,,0,,,,,0,0,1949,103,,,0,0,,,,,,0,61,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR026006,Turkiye,Eskişehir,İnönü,Turks,0.912995595,Turks,North Caucasian,Foreigners,Roma,.,.,.,.,.,.,,345,6356,,0,0,0,0,,,,0,,,,,0,0,5803,309,,,0,0,,,,,,0,182,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,62,,,,,,,,,,,,
,TUR026007,Turkiye,Eskişehir,Mahmudiye,Turks,0.912948718,Turks,Kurds,Foreigners,Roma,.,.,.,.,.,.,,659,7800,,0,0,0,0,,,,0,,,,,379,0,7121,0,,,0,0,,,,,,0,224,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,76,,,,,,,,,,,,
,TUR026008,Turkiye,Eskişehir,Mihalgazi,Turks,0.961626016,Turks,Foreigners,Roma,.,.,.,.,.,.,.,,109,3075,,0,0,0,0,,,,0,,,,,0,0,2957,0,,,0,0,,,,,,0,88,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,30,,,,,,,,,,,,
,TUR026009,Turkiye,Eskişehir,Mihalıççık,Turks,0.942168675,Turks,Foreigners,Bosnians,Roma,.,.,.,.,.,.,,1809,7885,,0,0,0,0,,,,0,,,,,0,0,7429,0,,,0,0,,,,,,0,226,,,,,,,,0,0,,,,,,,,,,,,,,,,153,0,0,77,,,,,,,,,,,,
,TUR026010,Turkiye,Eskişehir,Odunpazarı,Turks,0.876750228,Turks,North Caucasian,Kurds,Foreigners,Roma,Syrians,.,.,.,.,,1135,438443,,0,0,0,0,,,,0,,,,,12673,0,384405,21121,,,0,0,,,,,,0,12480,,,,,,,,0,3540,,,,,,,,,,,,,,,,0,0,0,4224,,,,,,,,,,,,
,TUR026011,Turkiye,Eskişehir,Sarıcakaya,Turks,0.961538462,Turks,Foreigners,Roma,.,.,.,.,.,.,.,,382,4758,,0,0,0,0,,,,0,,,,,0,0,4575,0,,,0,0,,,,,,0,137,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,46,,,,,,,,,,,,
,TUR026012,Turkiye,Eskişehir,Seyitgazi,Turks,0.922756386,Turks,North Caucasian,Foreigners,.,.,.,.,.,.,.,,1578,12959,,0,0,0,0,,,,0,,,,,0,0,11958,629,,,0,0,,,,,,0,372,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR026013,Turkiye,Eskişehir,Sivrihisar,Turks,0.854787234,Turks,Bosnians,Kurds,Foreigners,Roma,.,.,.,.,.,,2748,20680,,0,0,0,0,,,,0,,,,,1004,0,17677,0,,,0,0,,,,,,0,593,,,,,,,,0,0,,,,,,,,,,,,,,,,1205,0,0,201,,,,,,,,,,,,
,TUR026014,Turkiye,Eskişehir,Tepebaşı,Turks,0.843028615,Turks,North Caucasian,Kurds,Foreigners,Roma,Syrians,Lazi,.,.,.,,1389,399232,,0,0,0,0,,,,0,,,,,11539,0,336564,30772,,,0,1923,,,,,,0,11364,,,,,,,,0,3224,,,,,,,,,,,,,,,,0,0,0,3846,,,,,,,,,,,,
,TUR027001,Turkiye,Gaziantep,Araban,Turks,0.567131623,Turks,Kurds,Syrians,Foreigners,.,.,.,.,.,.,,592,34842,,0,0,0,0,,,,0,,,,,13173,0,19760,0,,,0,0,,,,,,0,238,,,,,,,,0,1671,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR027002,Turkiye,Gaziantep,İslahiye,Turks,0.551262376,Turks,Kurds,Syrians,Foreigners,.,.,.,.,.,.,,865,73631,,0,0,0,0,,,,0,,,,,27060,0,40590,0,,,0,0,,,,,,0,489,,,,,,,,0,5492,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR027003,Turkiye,Gaziantep,Karkamış,Turks,0.779414542,Turks,Syrians,Kurds,Sunni Arabs,Foreigners,.,.,.,.,.,,298,10590,,188,0,0,0,,,,0,,,,,938,0,8254,0,,,0,0,,,,,,0,68,,,,,,,,0,1142,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR027004,Turkiye,Gaziantep,Nizip,Turks,0.56888884,Turks,Kurds,Syrians,Foreigners,.,.,.,.,.,.,,944,182584,,0,0,0,0,,,,0,,,,,44516,0,103870,0,,,0,0,,,,,,0,1072,,,,,,,,0,33126,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR027005,Turkiye,Gaziantep,Nurdağı,Turks,0.532896053,Turks,Kurds,Sunni Arabs,Syrians,North Caucasian,Foreigners,.,.,.,.,,697,44975,,4132,0,0,0,,,,0,,,,,12397,0,23967,826,,,0,0,,,,,,0,299,,,,,,,,0,3354,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR027006,Turkiye,Gaziantep,Oğuzeli,Turks,0.876886355,Turks,Syrians,Sunni Arabs,Foreigners,.,.,.,.,.,.,,690,37705,,334,0,0,0,,,,0,,,,,0,0,33063,0,,,0,0,,,,,,0,241,,,,,,,,0,4067,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR027007,Turkiye,Gaziantep,Şahinbey,Turks,0.743620546,Turks,Syrians,Kurds,Foreigners,Sunni Arabs,.,.,.,.,.,,960,1157936,,4705,0,0,0,,,,0,,,,,75284,0,861065,0,,,0,0,,,,,,0,6801,,,,,,,,0,210081,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR027008,Turkiye,Gaziantep,Şehitkamil,Turks,0.72303725,Turks,Syrians,Kurds,Foreigners,Sunni Arabs,.,.,.,.,.,,1290,1037320,,4286,0,0,0,,,,0,,,,,102860,0,750021,0,,,0,0,,,,,,0,6195,,,,,,,,0,173958,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR027009,Turkiye,Gaziantep,Yavuzeli,Turks,0.614384785,Turks,Kurds,Syrians,Foreigners,.,.,.,.,.,.,,468,24081,,0,0,0,0,,,,0,,,,,7967,0,14795,0,,,0,0,,,,,,0,164,,,,,,,,0,1155,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR028001,Turkiye,Giresun,Alucra,Turks,0.987446735,Turks,Foreigners,.,.,.,.,.,.,.,.,,1138,8683,,0,0,0,0,,,,0,,,,,0,0,8574,0,,,0,0,,,,,,0,109,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR028002,Turkiye,Giresun,Bulancak,Turks,0.839326866,Turks,Georgians,Foreigners,Lazi,.,.,.,.,.,.,,716,70298,,0,0,0,0,,,,0,,,,,0,0,59003,0,,,9718,694,,,,,,0,883,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR028003,Turkiye,Giresun,Çamoluk,Turks,0.987482827,Turks,Foreigners,.,.,.,.,.,.,.,.,,444,6551,,0,0,0,0,,,,0,,,,,0,0,6469,0,,,0,0,,,,,,0,82,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR028004,Turkiye,Giresun,Çanakçı,Turks,0.938088162,Turks,Lazi,Foreigners,.,.,.,.,.,.,.,,142,6057,,0,0,0,0,,,,0,,,,,0,0,5682,0,,,0,299,,,,,,0,76,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR028005,Turkiye,Giresun,Dereli,Turks,0.967677194,Turks,Georgians,Foreigners,.,.,.,.,.,.,.,,849,18934,,0,0,0,0,,,,0,,,,,0,0,18322,0,,,374,0,,,,,,0,238,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR028006,Turkiye,Giresun,Doğankent,Turks,0.9875,Turks,Foreigners,.,.,.,.,.,.,.,.,,110,6800,,0,0,0,0,,,,0,,,,,0,0,6715,0,,,0,0,,,,,,0,85,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR028007,Turkiye,Giresun,Espiye,Turks,0.987452621,Turks,Foreigners,.,.,.,.,.,.,.,.,,253,38255,,0,0,0,0,,,,0,,,,,0,0,37775,0,,,0,0,,,,,,0,480,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR028008,Turkiye,Giresun,Eynesil,Turks,0.987410926,Turks,Foreigners,.,.,.,.,.,.,.,.,,53,12630,,0,0,0,0,,,,0,,,,,0,0,12471,0,,,0,0,,,,,,0,159,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR028009,Turkiye,Giresun,Merkez,Turks,0.982482425,Turks,Foreigners,Syrians,Georgians,Lazi,.,.,.,.,.,,377,147509,,0,0,0,0,,,,0,,,,,0,0,144925,0,,,291,145,,,,,,0,1848,,,,,,,,0,300,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR028010,Turkiye,Giresun,Görele,Turks,0.987439028,Turks,Foreigners,.,.,.,.,.,.,.,.,,241,31367,,0,0,0,0,,,,0,,,,,0,0,30973,0,,,0,0,,,,,,0,394,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR028011,Turkiye,Giresun,Güce,Turks,0.987476281,Turks,Foreigners,.,.,.,.,.,.,.,.,,350,7905,,0,0,0,0,,,,0,,,,,0,0,7806,0,,,0,0,,,,,,0,99,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR028012,Turkiye,Giresun,Keşap,Turks,0.967699672,Turks,Foreigners,Georgians,Georgians,.,.,.,.,.,.,,195,19845,,0,0,0,0,,,,0,,,,,0,0,19204,0,,,196,0,,,,,,,249,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,196,,,,,,,,,,,
,TUR028013,Turkiye,Giresun,Piraziz,Turks,0.97757303,Turks,Foreigners,Georgians,.,.,.,.,.,.,.,,128,14001,,0,0,0,0,,,,0,,,,,0,0,13687,0,,,138,0,,,,,,,176,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,
,TUR028014,Turkiye,Giresun,Şebinkarahisar,Turks,0.987421384,Turks,Foreigners,.,.,.,.,.,.,.,.,,1396,19875,,0,0,0,0,,,,0,,,,,0,0,19625,0,,,0,0,,,,,,,250,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,
,TUR028015,Turkiye,Giresun,Tirebolu,Turks,0.987450743,Turks,Foreigners,.,.,.,.,.,.,.,.,,262,32990,,0,0,0,0,,,,0,,,,,0,0,32576,0,,,0,0,,,,,,,414,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,
,TUR028016,Turkiye,Giresun,Yağlıdere,Turks,0.987430076,Turks,Foreigners,.,.,.,.,.,.,.,.,,327,15195,,0,0,0,0,,,,0,,,,,0,0,15004,0,,,0,0,,,,,,,191,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,
,TUR029001,Turkiye,Gümüşhane,Merkez,Turks,0.972160617,Turks,Foreigners,Greeks,Syrians,.,.,.,.,.,.,,1888,55461,,0,0,0,0,,,,0,,,,,0,0,53917,0,,,0,0,,,,,,,890,,,,,,,,0,109,,,,,,,,,,,,,,,,0,0,0,0,545,,,,,,,,,,,
,TUR029002,Turkiye,Gümüşhane,Kelkit,Turks,0.924881285,Turks,Zazas,Kurds,Foreigners,.,.,.,.,.,.,,1571,41907,,0,0,0,0,,,,0,,,,,825,1649,38759,0,,,0,0,,,,,,0,674,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR029003,Turkiye,Gümüşhane,Köse,Turks,0.983866321,Turks,Foreigners,.,.,.,.,.,.,.,.,,353,6942,,0,0,0,0,,,,0,,,,,0,0,6830,0,,,0,0,,,,,,0,112,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR029004,Turkiye,Gümüşhane,Kürtün,Turks,0.983894945,Turks,Foreigners,.,.,.,.,.,.,.,.,,917,12108,,0,0,0,0,,,,0,,,,,0,0,11913,0,,,0,0,,,,,,0,195,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR029005,Turkiye,Gümüşhane,Şiran,Turks,0.737971722,Turks,Kurds,Zazas,Zazas,Foreigners,.,.,.,.,.,,965,19662,,0,0,0,0,,,,0,,,,,2902,967,14510,967,,,0,0,,,,,,0,316,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR029006,Turkiye,Gümüşhane,Torul,Turks,0.974030724,Turks,Foreigners,Lazi,.,.,.,.,.,.,.,,973,10936,,0,0,0,0,,,,0,,,,,0,0,10652,0,,,0,108,,,,,,0,176,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR030001,Turkiye,Hakkari,Çukurca,Kurds,0.997217004,Kurds,Foreigners,.,.,.,.,.,.,.,.,,730,14373,,0,0,0,0,,,,0,,,,,14333,0,0,0,,,0,0,,,,,,0,40,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR030002,Turkiye,Hakkari,Merkez,Kurds,0.98667354,Kurds,Turks,Foreigners,Syrians,.,.,.,.,.,.,,2179,77590,,0,0,0,0,,,,0,,,,,76556,0,773,0,,,0,0,,,,,,0,215,,,,,,,,0,46,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
